date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:23:48	5485/5485	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa4-156d%22	https://whatsdetect.org/nf-ggads/assets/webpack-pro.runtime.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/webpack-pro.runtime.min.js	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:49	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa0-1385%22	https://whatsdetect.org/nf-ggads/assets/webpack.runtime.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/webpack.runtime.min.js	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:49	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa4-2fa6%22	https://whatsdetect.org/nf-ggads/assets/waypoints.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/waypoints.min.js	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:49	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa1-53be%22	https://whatsdetect.org/nf-ggads/assets/core.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/core.min.js	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:49	163873/163873	---M-Z	200	added ('OK')	text/css	etag:W/%2228021-7Ba9Gb9K6bwuIzasQJpQO7varK0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css	C:/Meus%20Sites/whats/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:50	14324/14324	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaa3-37f4%22	https://whatsdetect.org/nf-ggads/assets/user.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/user.jpg	(from https://whatsdetect.org/nf-ggads/etapa-2.html)
03:23:51	236179/236179	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaa8-39a93%22	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:51	2619/2619	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaa9-a3b%22	https://whatsdetect.org/nf-ggads/assets/concluido/perfect-scrollbar.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/perfect-scrollbar.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:51	4610/4610	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaad-1202%22	https://whatsdetect.org/nf-ggads/assets/concluido/owl.carousel.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/owl.carousel.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:51	191397/191397	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaa7-2eba5%22	https://whatsdetect.org/nf-ggads/assets/concluido/bootstrap.min.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/bootstrap.min.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:52	324609/324609	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaac-4f401%22	https://whatsdetect.org/nf-ggads/assets/concluido/cors.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/cors.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:52	87915/87915	---MCZ	200	added ('OK')	text/css	etag:W/%22673fdaaa-1576b%22	https://whatsdetect.org/nf-ggads/assets/concluido/apps.css	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/apps.css	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:52	26498/26498	---MC-	200	added ('OK')	image/png	etag:%22673fdaad-6782%22	https://whatsdetect.org/nf-ggads/assets/concluido/client-13.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/client-13.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:52	598/598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaac-256%22	https://whatsdetect.org/nf-ggads/assets/concluido/tick-read.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/tick-read.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:52	1189/1189	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaac-4a5%22	https://whatsdetect.org/nf-ggads/assets/concluido/img1.jpeg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/img1.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:53	595/595	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaab-253%22	https://whatsdetect.org/nf-ggads/assets/concluido/tick-delivered.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/tick-delivered.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:53	27614/27614	---MC-	200	added ('OK')	image/gif	etag:%22673fdaad-6bde%22	https://whatsdetect.org/nf-ggads/assets/concluido/alerta.gif	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/alerta.gif	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:53	6951/6951	---MC-	200	added ('OK')	image/png	etag:%22673fdaa8-1b27%22	https://whatsdetect.org/nf-ggads/assets/concluido/andrea.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/andrea.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:53	556/556	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaad-22c%22	https://whatsdetect.org/nf-ggads/assets/concluido/tick-send.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/tick-send.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:53	5217/5217	---MC-	200	added ('OK')	image/png	etag:%22673fdaa8-1461%22	https://whatsdetect.org/nf-ggads/assets/concluido/client-2.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/client-2.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:54	5100/5100	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaaa-13ec%22	https://whatsdetect.org/nf-ggads/assets/concluido/12.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/12.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:54	5228/5228	---MC-	200	added ('OK')	image/png	etag:%22673fdaa7-146c%22	https://whatsdetect.org/nf-ggads/assets/concluido/jenny.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/jenny.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:54	6132/6132	---MC-	200	added ('OK')	image/png	etag:%22673fdaa9-17f4%22	https://whatsdetect.org/nf-ggads/assets/concluido/collin.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/collin.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:54	13469/13469	---MC-	200	added ('OK')	image/png	etag:%22673fdaab-349d%22	https://whatsdetect.org/nf-ggads/assets/concluido/client-16.png	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/client-16.png	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:55	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaa9-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/01.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/01.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:55	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaa9-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/02.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/02.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:55	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaa9-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/03.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/03.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:55	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaab-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/04.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/04.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:55	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaaa-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/05.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/05.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:56	4160/4160	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaaa-1040%22	https://whatsdetect.org/nf-ggads/assets/concluido/06.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/06.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:56	6723/6723	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaab-1a43%22	https://whatsdetect.org/nf-ggads/assets/concluido/friends.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/friends.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:56	2041/2041	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaac-7f9%22	https://whatsdetect.org/nf-ggads/assets/concluido/pdf.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/pdf.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:56	2229/2229	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaab-8b5%22	https://whatsdetect.org/nf-ggads/assets/concluido/word.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/word.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:57	2822/2822	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaad-b06%22	https://whatsdetect.org/nf-ggads/assets/concluido/excel.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/excel.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:57	1703/1703	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22673fdaa8-6a7%22	https://whatsdetect.org/nf-ggads/assets/concluido/powerpoint.svg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/powerpoint.svg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:57	11491/11491	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaad-2ce3%22	https://whatsdetect.org/nf-ggads/assets/concluido/05_1.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/05_1.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:57	12390/12390	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaac-3066%22	https://whatsdetect.org/nf-ggads/assets/concluido/call-01.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/call-01.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:58	12390/12390	---MC-	200	added ('OK')	image/jpeg	etag:%22673fdaac-3066%22	https://whatsdetect.org/nf-ggads/assets/concluido/call-02.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/call-02.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:58	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:23:57%20GMT	https://whatsdetect.org/nf-ggads/assets/concluido/07.jpg	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/07.jpg	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:58	166570/166570	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaaa-28aaa%22	https://whatsdetect.org/nf-ggads/assets/concluido/jquery-3.4.1.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/jquery-3.4.1.min.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:58	136243/136243	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaaa-21433%22	https://whatsdetect.org/nf-ggads/assets/concluido/bootstrap.bundle.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/bootstrap.bundle.min.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:59	873/873	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa7-369%22	https://whatsdetect.org/nf-ggads/assets/concluido/mfb.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/mfb.min.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:59	30988/30988	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaa9-790c%22	https://whatsdetect.org/nf-ggads/assets/concluido/perfect-scrollbar.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/perfect-scrollbar.min.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:23:59	71669/71669	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaab-117f5%22	https://whatsdetect.org/nf-ggads/assets/concluido/owl.carousel.min.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/owl.carousel.min.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:24:00	10467/10467	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673fdaad-28e3%22	https://whatsdetect.org/nf-ggads/assets/concluido/app.js	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/app.js	(from https://whatsdetect.org/nf-ggads/concluido.html)
03:24:00	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:23:59%20GMT	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b.eot?v=4.4.95	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b2f9b.eot	(from https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css)
03:24:00	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:23:59%20GMT	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfontd41d.eot?	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfontd41dd41d.eot	(from https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css)
03:24:00	256372/256372	---MC-	200	added ('OK')	font/woff2	etag:%22673fdaa7-3e974%22	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b.woff2	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b.woff2	(from https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css)
03:24:00	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:23:59%20GMT	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b.woff?v=4.4.95	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b2f9b.woff	(from https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css)
03:24:01	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:24:00%20GMT	https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b.ttf?v=4.4.95	C:/Meus%20Sites/whats/whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons-webfont2f9b2f9b.ttf	(from https://whatsdetect.org/nf-ggads/assets/concluido/materialdesignicons.min.css)
03:24:02	32931/32931	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:24:01%20GMT	https://espiaoinvisivel.com/v5/concluido/assets/images/bg/login-1.jpg	C:/Meus%20Sites/whats/espiaoinvisivel.com/v5/concluido/assets/images/bg/login-1.68.delayed	(from https://whatsdetect.org/nf-ggads/assets/concluido/apps.css)
03:24:02	32931/32931	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:24:01%20GMT	https://espiaoinvisivel.com/v5/concluido/assets/images/bg/login-2.jpg	C:/Meus%20Sites/whats/espiaoinvisivel.com/v5/concluido/assets/images/bg/login-2.jpg	(from https://whatsdetect.org/nf-ggads/assets/concluido/apps.css)
03:24:03	32931/32931	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2006:24:02%20GMT	https://espiaoinvisivel.com/v5/concluido/assets/images/bg/login-3.jpg	C:/Meus%20Sites/whats/espiaoinvisivel.com/v5/concluido/assets/images/bg/login-3.jpg	(from https://whatsdetect.org/nf-ggads/assets/concluido/apps.css)
